sport,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,response_body_len,sjit,djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,Label
45740,520,udp,INT,4e-06,1064,0,254,0,0,0,-,1064000000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424256511,1424256511,0.004,0.0,0.0,0.0,0.0,0,2,,, ,2,4,2,2,2,2,2,1
63405,10198,tcp,FIN,0.543289,8928,320,31,29,4,1,ftp-data,122086.0313,3931.609131,14,6,255,255,3466413710,3037875337,638,53,0,0,3549.070561,146.164828,1424256880,1424256880,41.791462,108.541203,0.000572,0.000463,0.000109,0,0,,, ,3,6,5,5,1,1,4,0
50319,110,tcp,FIN,3.67921,3016,432604,62,252,7,168,pop3,6462.256836,937879.625,68,340,255,255,3325244940,3039860979,44,1272,0,0,2807.889483,1182.524063,1424250182,1424250186,54.913584,10.78987,0.048058,0.031266,0.016792,0,1,,, ,1,1,1,1,1,1,1,1
1043,53,udp,INT,1e-06,114,0,254,0,0,0,dns,456000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254121,1424254121,0.001,0.0,0.0,0.0,0.0,0,2,,, ,16,16,16,16,16,16,17,1
1043,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261608,1424261608,0.002,0.0,0.0,0.0,0.0,0,0,,, ,18,18,18,18,18,18,18,0
24910,53,udp,CON,0.001021,146,178,31,29,0,0,dns,571988.25,697355.5625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424261588,1424261588,0.008,0.007,0.0,0.0,0.0,0,0,,, ,2,2,1,3,2,1,2,0
64328,25,tcp,FIN,0.021445,37220,3276,31,29,18,8,smtp,13618092.0,1191886.25,52,40,255,255,3630809351,1482309310,716,82,0,0,23.03414,1.060591,1424251999,1424251999,0.42102,0.535615,0.000684,0.000552,0.000132,0,0,,, ,1,3,3,2,1,1,2,0
47439,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253831,1424253831,0.01,0.0,0.0,0.0,0.0,0,2,,, ,16,16,16,16,16,16,16,1
45554,53,udp,CON,0.001116,146,178,31,29,0,0,dns,523297.5,637992.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421935762,1421935762,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,2,5,2,4,1,1,1,0
15627,80,tcp,FIN,0.48083,10664,1144,62,252,5,2,http,166345.6875,17137.0332,16,10,255,255,1655019655,3205447375,667,114,1,109,2702.518414,99.018672,1424258248,1424258248,32.055332,46.706223,0.088834,0.0377,0.051134,0,1,1.0,, ,1,2,2,2,1,1,2,1
1043,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424252005,1424252005,0.004,0.0,0.0,0.0,0.0,0,2,,, ,25,25,25,26,25,12,25,1
0,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251677,1424251677,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,1
47439,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424260676,1424260676,0.007,0.0,0.0,0.0,0.0,0,0,,, ,42,42,35,35,35,19,42,0
0,0,unas,INT,1.1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930725,1421930725,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,12,12,4,11,4,4,4,1
1043,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424252712,1424252712,0.009,0.0,0.0,0.0,0.0,0,2,,, ,26,26,8,8,8,8,26,1
0,0,unas,INT,1e-06,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930765,1421930765,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,16,16,4,4,4,4,4,1
60076,64919,tcp,FIN,0.010921,2438,19414,31,29,7,13,-,1739035.0,13866130.0,38,40,255,255,3901147652,3901422688,64,485,0,0,17.269937,16.882174,1424259558,1424259558,0.286676,0.280351,0.000658,0.000543,0.000115,0,0,,, ,7,5,4,2,1,1,4,0
4018,53,udp,CON,0.000945,146,178,31,29,0,0,dns,617989.4375,753439.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424251826,1424251826,0.003,0.006,0.0,0.0,0.0,0,0,,, ,2,2,1,1,1,1,1,0
46313,514,udp,INT,3e-06,1526,0,254,0,0,0,-,2034666624.0,0.0,2,0,0,0,0,0,763,0,0,0,0.0,0.0,1424255044,1424255044,0.003,0.0,0.0,0.0,0.0,0,2,,, ,19,19,6,6,6,1,19,1
36765,53,udp,CON,0.000951,130,162,31,29,0,0,dns,546792.8125,681388.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424256334,1424256334,0.001,0.001,0.0,0.0,0.0,0,0,,, ,1,3,2,1,1,1,1,0
1043,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424261102,1424261102,0.009,0.0,0.0,0.0,0.0,0,2,,, ,33,33,36,34,33,17,33,1
18733,6881,tcp,FIN,0.436584,1540,1644,31,29,4,4,-,26459.9707,28457.29688,16,18,255,255,146195439,172317525,96,91,0,0,1843.909915,45.554883,1424250894,1424250895,29.084666,25.647117,0.000699,0.000576,0.000123,0,0,,, ,15,18,14,16,11,1,12,0
64239,520,udp,INT,4e-06,104,0,254,0,0,0,-,104000000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424257023,1424257023,0.004,0.0,0.0,0.0,0.0,0,2,,, ,6,7,1,1,1,1,6,1
1043,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424258976,1424258976,0.009,0.0,0.0,0.0,0.0,0,2,,, ,32,32,32,32,32,17,32,1
22951,22,tcp,FIN,0.063802,3728,5474,31,29,7,7,ssh,452901.1875,657785.0625,32,24,255,255,125553869,2275472818,117,228,0,0,166.082678,5.618566,1421938277,1421938278,2.058129,2.738826,0.000806,0.000671,0.000135,0,0,0.0,0.0,0,1,1,7,7,1,1,1,0
32196,22,tcp,FIN,2.357837,5176,7242,31,29,13,16,ssh,17259.88672,24117.01953,58,54,255,255,1301967200,3451838375,89,134,0,0,3771.506282,0.0,1421940778,1421940780,41.365563,44.473924,0.000745,0.000584,0.000161,0,0,0.0,0.0,0,2,1,1,3,1,1,1,0
1043,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254957,1424254957,0.009,0.0,0.0,0.0,0.0,0,2,,, ,9,9,9,9,9,5,9,1
25090,54384,tcp,FIN,0.232099,3926,54286,31,29,7,27,-,133287.9531,1843627.125,66,68,255,255,749556937,749786581,59,798,0,0,216.250159,212.196041,1421952835,1421952835,3.565631,3.456881,0.000601,0.000482,0.000119,0,0,0.0,0.0,0,7,7,2,2,1,1,1,0
47439,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260777,1424260777,0.003,0.0,0.0,0.0,0.0,0,2,,, ,25,25,25,25,25,12,25,1
47439,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259252,1424259252,0.009,0.0,0.0,0.0,0.0,0,2,,, ,33,33,33,34,33,16,33,1
47439,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253615,1424253615,0.009,0.0,0.0,0.0,0.0,0,2,,, ,42,42,34,34,34,18,42,1
16251,15416,tcp,FIN,0.017891,2750,28874,31,29,7,16,-,1201945.125,12630709.0,44,46,255,255,756330885,2906245997,63,628,0,0,27.235481,26.067111,1421945562,1421945562,0.408698,0.383089,0.000781,0.000641,0.00014,0,0,0.0,0.0,0,17,5,4,14,2,2,2,0
56875,22,tcp,FIN,0.008809,3728,5474,31,29,7,7,ssh,3280281.5,4764218.5,32,24,255,255,4089800173,1944708263,117,228,0,0,18.526736,0.509374,1421948975,1421948975,0.284161,0.351217,0.000701,0.000596,0.000105,0,0,0.0,0.0,0,2,2,2,2,2,1,2,0
12489,10536,tcp,FIN,0.010805,2438,19242,31,29,7,13,-,1757704.875,13890607.0,38,40,255,255,841427572,2994976364,64,481,0,0,17.428094,16.421067,1421944489,1421944489,0.282919,0.262795,0.000701,0.00055,0.000151,0,0,0.0,0.0,0,7,3,2,3,1,1,1,0
47439,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424252458,1424252458,0.003,0.0,0.0,0.0,0.0,0,2,,, ,34,34,18,18,18,18,34,1
47439,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254182,1424254182,0.003,0.0,0.0,0.0,0.0,0,2,,, ,26,26,18,18,18,18,26,1
22269,19093,tcp,FIN,0.044889,4238,61348,31,29,7,30,-,744948.6875,10785538.0,72,74,255,255,3176091644,1040584179,59,829,0,0,39.351301,39.452529,1421942141,1421942141,0.627761,0.616625,0.000621,0.000487,0.000134,0,0,0.0,0.0,0,6,3,2,5,1,1,1,0
0,0,ospf,INT,6e-06,200,0,254,0,0,0,-,133333328.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258817,1424258817,0.006,0.0,0.0,0.0,0.0,0,2,,, ,7,7,3,3,3,3,7,1
10411,53,udp,CON,0.001114,146,178,31,29,0,0,dns,524237.0,639138.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424259671,1424259671,0.002,0.005,0.0,0.0,0.0,0,0,,, ,2,1,1,2,1,1,1,0
32267,51597,tcp,FIN,0.091884,2974,33668,31,29,7,18,-,253624.125,2872752.5,48,50,255,255,3249928113,1115616279,62,673,0,0,0.0,325.378806,1424252352,1424252352,1.990761,1.863592,0.000744,0.000564,0.00018,0,0,,, ,4,1,1,3,1,1,1,0
47439,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260326,1424260326,0.009,0.0,0.0,0.0,0.0,0,2,,, ,20,20,17,16,16,16,20,1
0,0,emcon,INT,1.1e-05,180,0,254,0,0,0,-,65454544.0,0.0,2,0,0,0,0,0,90,0,0,0,0.0,0.0,1421930645,1421930645,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,14,15,14,14,14,1
24126,5190,tcp,FIN,0.154249,1244,2574,31,29,4,4,-,60525.51563,126081.8594,16,18,255,255,3419492998,3419746793,78,143,0,0,555.661484,13.646798,1421945076,1421945076,10.259334,9.040941,0.000699,0.000549,0.00015,0,0,0.0,0.0,0,11,9,6,16,2,2,2,0
47439,53,udp,INT,6e-06,114,0,254,0,0,0,dns,76000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253510,1424253510,0.006,0.0,0.0,0.0,0.0,0,2,,, ,34,34,34,34,34,18,34,1
47439,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254106,1424254106,0.003,0.0,0.0,0.0,0.0,0,2,,, ,34,34,18,19,18,18,34,1
30553,16864,tcp,FIN,0.017863,2750,28874,31,29,7,16,-,1203829.125,12650507.0,44,46,255,255,3107971373,959278186,63,628,0,0,26.370377,25.868223,1421945466,1421945466,0.408302,0.384378,0.000707,0.000559,0.000148,0,0,0.0,0.0,0,9,13,13,7,4,4,4,0
45748,25,tcp,FIN,0.518591,37302,3172,31,29,18,8,smtp,564375.4375,47652.19922,52,38,255,255,824055971,2971113053,717,83,0,0,998.947304,34.604062,1421939045,1421939045,10.161706,14.000216,0.000734,0.000579,0.000155,0,0,0.0,0.0,0,3,2,2,7,1,1,1,0
47439,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424252158,1424252158,0.008,0.0,0.0,0.0,0.0,0,2,,, ,25,25,9,9,9,9,25,1
9835,25,tcp,FIN,0.505978,37896,3484,31,29,19,8,smtp,588088.8125,53836.33594,54,44,255,255,742334466,2892867547,702,79,0,0,769.6888,24.927748,1421940308,1421940308,9.539981,11.755256,0.000636,0.000497,0.000139,0,0,0.0,0.0,0,1,2,6,2,1,1,1,0
38874,25,tcp,FIN,1.023026,94052,2108,62,252,41,8,smtp,727129.125,15937.03418,88,30,255,255,2142056177,2094607672,1069,70,0,0,990.987667,41.220633,1421927588,1421927589,11.75892,35.054172,0.051605,0.005807,0.045798,0,1,0.0,0.0,0,2,1,1,1,1,1,1,1
59867,45510,tcp,FIN,0.446027,424,8824,31,29,1,4,ftp-data,6654.305664,145085.3906,8,12,255,255,3196637280,1470066911,53,735,0,0,4336.504379,3452.77262,1421930223,1421930223,63.672569,40.498727,0.000675,0.000535,0.00014,0,0,0.0,0.0,0,3,3,3,5,1,1,2,0
1043,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424255028,1424255028,0.003,0.0,0.0,0.0,0.0,0,2,,, ,24,24,15,15,15,15,24,1
36395,6881,tcp,FIN,7.003153,25472,1094788,31,29,38,390,-,29033.7793,1249166.5,454,858,255,255,4135468292,4138892948,56,1276,0,0,8218.169996,5974.363275,1421929050,1421929057,15.458629,8.171127,0.000665,0.000493,0.000172,0,0,0.0,0.0,0,6,7,4,2,2,1,2,0
61981,80,tcp,FIN,1.122299,68197,612,254,252,27,1,http,478025.9375,4055.960205,60,14,255,255,1282659548,3931895111,1137,44,1,0,1871.626188,101.736602,1421932054,1421932055,19.020068,81.253,0.140772,0.066006,0.074766,0,1,1.0,0.0,0,4,5,1,1,1,1,1,1
1043,53,udp,INT,6e-06,114,0,254,0,0,0,dns,76000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253230,1424253230,0.006,0.0,0.0,0.0,0.0,0,2,,, ,14,14,4,4,4,2,14,1
30545,5190,tcp,FIN,2.252112,10582,15846,31,29,30,32,-,37223.72656,55748.5625,102,104,255,255,2934270660,2934591384,104,152,0,0,2237.342653,2213.607416,1421953411,1421953414,22.294713,21.859068,0.000757,0.000616,0.000141,0,0,0.0,0.0,0,6,4,2,3,1,1,2,0
36056,15242,tcp,FIN,0.929621,4840,3080,31,29,7,7,-,40171.21094,25627.64844,28,30,255,255,3253255016,1242218440,173,103,0,0,2047.807416,53.641039,1421951547,1421951548,34.417889,32.037828,0.000651,0.00052,0.000131,0,0,0.0,0.0,0,8,4,1,1,1,1,1,0
15062,8560,udp,CON,0.001714,536,304,31,29,0,0,-,1876312.75,1064177.375,4,4,0,0,0,0,134,76,0,0,0.624847,0.288974,1424254328,1424254328,0.445333,0.208333,0.0,0.0,0.0,0,0,,, ,8,5,3,8,1,1,3,0
1043,53,udp,INT,2e-06,114,0,254,0,0,0,dns,228000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260957,1424260957,0.002,0.0,0.0,0.0,0.0,0,2,,, ,10,10,10,10,10,7,10,1
45536,5190,tcp,FIN,0.582137,1958,2308,31,29,6,6,-,25684.67578,30398.34375,22,24,255,255,3160281852,1015207097,89,96,0,0,1818.409851,1734.731971,1421937041,1421937041,27.703334,25.263739,0.001196,0.00106,0.000136,0,0,0.0,0.0,0,5,5,8,9,1,1,6,0
47863,80,tcp,FIN,0.013434,1044,824,31,29,2,2,http,544290.5625,441863.9063,8,10,255,255,2503016649,355663087,131,82,1,83,117.109047,2.40652,1421948758,1421948758,1.865857,1.434111,0.000658,0.000523,0.000135,0,0,1.0,0.0,0,4,1,3,8,1,1,1,0
35678,25,tcp,FIN,1.816515,14578,1914,62,252,11,8,smtp,61911.95703,8046.17627,28,22,255,255,1752225781,3312473523,521,87,0,0,4591.457907,102.014445,1424251838,1424251840,67.278333,83.605094,0.10201,0.060175,0.041835,0,1,,, ,1,1,1,2,1,1,2,1
21931,80,tcp,FIN,1.351525,18682,1087890,31,29,2,370,http,110269.5156,6430851.5,350,746,255,255,2864172777,2861050914,53,1458,1,524288,218.816643,113.038894,1424251092,1424251093,3.894012,1.813361,0.00071,0.000568,0.000142,0,0,1.0,, ,2,2,4,11,2,1,1,0
9288,111,udp,CON,0.00437,568,304,31,29,0,0,-,779862.6875,417391.2813,4,4,0,0,0,0,142,76,0,0,1.656521,1.416335,1421933224,1421933224,1.177333,1.007,0.0,0.0,0.0,0,0,0.0,0.0,0,9,12,4,5,1,1,3,0
57238,6881,tcp,FIN,8.898077,25992,1094788,31,29,38,390,-,23318.29688,983145.4375,464,858,255,255,1601072601,1607325823,56,1276,0,0,8086.596168,5943.59311,1421953166,1421953175,19.217616,10.382278,0.000582,0.000459,0.000123,0,0,0.0,0.0,0,10,10,6,3,1,1,1,0
1043,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259567,1424259567,0.005,0.0,0.0,0.0,0.0,0,2,,, ,25,25,9,9,9,9,25,1
21992,80,tcp,FIN,1.062056,1684,10168,31,29,3,5,http,11780.92383,72342.70313,14,18,255,255,3770142666,3767039114,120,565,1,3924,9117.476061,7983.408723,1421949225,1421949226,81.66831,62.44,0.000695,0.000571,0.000124,0,0,1.0,0.0,0,1,1,2,7,1,1,1,0
6174,7638,tcp,FIN,0.091,2324,47768,31,29,2,17,-,199472.5313,4104000.0,42,44,255,255,2123500316,2123791462,55,1086,0,0,120.272863,115.826092,1421930170,1421930170,2.21139,2.10307,0.000682,0.00056,0.000122,0,0,0.0,0.0,0,5,5,2,2,1,1,1,0
47439,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424251629,1424251629,0.009,0.0,0.0,0.0,0.0,0,2,,, ,20,20,20,20,20,11,20,1
49606,58334,udp,CON,0.002341,536,304,31,29,0,0,-,1373772.0,779154.25,4,4,0,0,0,0,134,76,0,0,0.871865,0.587369,1424251477,1424251477,0.623,0.417333,0.0,0.0,0.0,0,0,,, ,3,4,1,1,1,1,1,0
45880,80,tcp,FIN,1.452956,1244,1322,62,252,2,2,http,6166.73877,6552.160156,10,10,255,255,4093876402,4221643399,124,132,1,216,9173.999105,334.205125,1424252343,1424252344,161.343889,149.113219,0.205898,0.110936,0.094962,0,1,1.0,, ,2,2,3,2,2,1,2,1
48478,80,tcp,FIN,1.284151,1684,10168,31,29,3,5,http,9743.402344,59830.97266,14,18,255,255,1633717013,3780129534,120,565,1,3924,9795.625718,8575.084888,1421944991,1421944992,98.756695,75.506176,0.000673,0.000542,0.000131,0,0,6.0,0.0,0,1,2,12,11,11,6,6,0
57824,6881,tcp,FIN,5.907314,25784,1094788,31,29,38,390,-,34842.23047,1480893.75,460,858,255,255,562849971,567897313,56,1276,0,0,5586.951268,4100.761737,1421948629,1421948635,12.869257,6.892405,0.000655,0.000522,0.000133,0,0,0.0,0.0,0,8,8,7,2,2,1,2,0
42492,5555,tcp,FIN,0.25826,936,268,254,252,2,1,-,26113.21875,6938.743652,10,6,255,255,2369268869,1052459982,94,45,0,0,1714.815305,72.895766,1424257039,1424257039,28.695556,38.351398,0.124525,0.060091,0.064434,0,1,,, ,26,1,1,10,1,1,1,1
1043,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424252165,1424252165,0.005,0.0,0.0,0.0,0.0,0,2,,, ,33,33,16,16,16,16,33,1
1043,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932451,1421932451,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,10,10,3,3,3,3,3,1
1043,53,udp,INT,2e-06,114,0,254,0,0,0,dns,228000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421933720,1421933720,0.002,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,4,4,3,3,3,3,3,1
43484,80,tcp,FIN,0.973639,818,1602,62,252,2,2,http,6055.632324,11519.66992,10,8,255,255,4163957239,2803697659,82,200,1,387,5774.634868,244.493781,1424256274,1424256275,108.182111,128.957859,0.173933,0.070223,0.10371,0,1,1.0,, ,2,2,1,1,1,1,2,1
42407,179,tcp,FIN,3.599577,534,354,254,252,2,1,-,1069.014526,688.969849,10,8,255,255,2236934189,3548652835,53,44,0,0,27446.84773,953.163937,1421933205,1421933208,396.650444,497.182563,0.203312,0.119298,0.084014,0,1,0.0,0.0,0,4,5,2,2,1,1,1,1
1043,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254800,1424254800,0.009,0.0,0.0,0.0,0.0,0,2,,, ,12,12,9,9,9,4,12,1
0,0,ospf,INT,1.217401,3024,0,254,0,0,0,-,19162.13281,0.0,28,0,0,0,0,0,108,0,0,0,50.221277,0.0,1421927643,1421927645,45.088926,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,2,2,2,2,2,2,2,1
31964,80,tcp,FIN,1.006949,1580,10168,31,29,3,5,http,11512.00391,76301.78125,12,18,255,255,812512890,813536865,132,565,1,3924,9529.762676,7675.119873,1421946368,1421946369,91.380817,59.204057,0.000605,0.000475,0.00013,0,0,1.0,0.0,0,1,1,5,1,1,1,1,0
1043,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260402,1424260402,0.009,0.0,0.0,0.0,0.0,0,2,,, ,27,27,17,18,17,17,27,1
38225,9873,tcp,FIN,0.062958,2750,28194,31,29,7,16,-,341561.0313,3504812.5,44,46,255,255,2683509977,534207585,63,613,0,0,82.560998,81.731892,1424259155,1424259156,1.456977,1.387667,0.000622,0.000504,0.000118,0,0,,, ,4,4,4,4,1,1,2,0
29114,554,tcp,FIN,0.286813,1328,1444,254,252,3,3,-,33973.35547,36260.5625,12,10,255,255,2826187065,701646336,111,144,0,0,1261.577145,39.827379,1424257571,1424257571,26.07391,29.294777,0.038352,0.022528,0.015824,0,1,,, ,3,2,2,2,2,1,2,1
26359,5190,tcp,FIN,0.00771,2054,2478,31,29,6,6,-,2034760.0,2464332.0,22,24,255,255,3153451670,3153696650,93,103,0,0,21.124368,17.596442,1421952685,1421952685,0.349333,0.311348,0.000979,0.000543,0.000436,0,0,0.0,0.0,0,2,3,2,3,1,1,1,0
4276,53706,tcp,FIN,0.048156,8928,424,31,29,4,1,ftp-data,1377356.875,61633.02344,14,8,255,255,4051798839,2342922992,638,53,0,0,401.869185,16.429684,1421929165,1421929165,3.704308,6.782714,0.000662,0.000539,0.000123,0,0,0.0,0.0,0,3,6,8,7,1,1,6,0
38413,7796,tcp,FIN,0.056929,3390,41008,31,29,7,22,-,467951.3125,5663335.0,56,58,255,255,3087769065,942679670,61,707,0,0,83.902084,81.126508,1424256082,1424256082,1.048352,0.989561,0.000632,0.000516,0.000116,0,0,,, ,11,8,5,5,1,1,3,0
58892,65150,tcp,FIN,0.013007,2558,23148,31,29,7,14,-,1534558.25,13898362.0,40,42,255,255,3670856657,1540132680,64,551,0,0,0.0,18.213471,1421951394,1421951394,0.325333,0.305366,0.000616,0.000483,0.000133,0,0,0.0,0.0,0,9,3,3,10,1,1,1,0
16556,48949,tcp,FIN,0.019713,2854,30136,31,29,7,17,-,1133059.375,11975448.0,46,48,255,255,3925848742,1776574079,62,628,0,0,26.630501,25.065171,1421946645,1421946645,0.429756,0.407511,0.000676,0.000549,0.000127,0,0,0.0,0.0,0,4,5,4,4,1,1,2,0
1043,53,udp,INT,3e-05,114,0,254,0,0,0,dns,15200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424258941,1424258941,0.03,0.0,0.0,0.0,0.0,0,2,,, ,24,24,13,13,13,13,24,1
11447,52670,tcp,FIN,0.018297,2646,21834,31,29,7,14,-,1129365.5,9319561.0,42,42,255,255,321789815,2467494740,63,520,0,0,25.752638,0.698817,1421946209,1421946209,0.437122,0.432195,0.0009,0.000565,0.000335,0,0,0.0,0.0,0,8,4,2,5,1,1,1,0
1043,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254235,1424254235,0.009,0.0,0.0,0.0,0.0,0,2,,, ,15,15,16,15,15,15,15,1
14551,80,tcp,FIN,2.515161,68187,612,254,252,27,1,http,213269.8438,1809.824463,60,14,255,255,1766481839,731735519,1136,44,0,0,6166.728887,431.103031,1421928078,1421928080,42.195865,187.126844,0.176101,0.082505,0.093596,0,1,0.0,0.0,0,1,1,2,2,1,1,1,1
21272,179,tcp,FIN,0.31174,778,678,254,252,4,4,-,18553.92188,15962.01953,14,12,255,255,3525928722,2963696208,56,57,0,0,1183.893415,31.768014,1424258426,1424258426,23.980001,23.620363,0.083441,0.051181,0.03226,0,1,,, ,4,4,3,2,2,1,4,1
1043,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260970,1424260970,0.005,0.0,0.0,0.0,0.0,0,2,,, ,26,26,18,17,17,17,26,1
1043,53,udp,INT,6e-06,114,0,254,0,0,0,dns,76000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253978,1424253978,0.006,0.0,0.0,0.0,0.0,0,2,,, ,34,34,16,18,16,16,34,1
1043,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424261935,1424261935,0.008,0.0,0.0,0.0,0.0,0,2,,, ,17,17,18,18,17,17,17,1
47439,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253686,1424253686,0.003,0.0,0.0,0.0,0.0,0,2,,, ,34,34,35,34,34,18,34,1
0,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251702,1424251702,0.009,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,1
61464,24223,tcp,FIN,0.009993,2230,15236,31,29,7,11,-,1733213.25,11858701.0,34,36,255,255,277860332,2427756686,66,423,0,0,18.310095,16.866596,1421953557,1421953557,0.292727,0.274706,0.000804,0.000642,0.000162,0,0,0.0,0.0,0,6,2,2,3,1,1,1,0
